"geo","geo_tipo","regiao","macrossetor","ano","vab_nominal","vab_lo95","vab_hi95","tipo","horizonte"
"Bahia","estado","Nordeste","industria",2004,17166.8065074799,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2005,20014.166398508,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2006,20683.3901721814,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2007,22418.3195640201,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2008,25845.2570323621,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2009,30277.2403098961,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2010,36739.8950730671,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2011,34633.6312895702,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2012,35141.826202703,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2013,36471.3480176376,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2014,41143.3477506807,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2015,47768.3266938859,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2016,54109.0268919045,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2017,53019.8005773043,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2018,53968.6968947059,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2019,56013.5414140526,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2020,59491.6299271987,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2021,76494.6974101453,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2022,91697.3605343611,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2023,95675.8051299876,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","industria",2024,90398.4032977345,70801.4142515037,112225.074993863,"Projetado","Operacional"
"Bahia","estado","Nordeste","industria",2025,94800.3449562055,58520.936893545,145484.199682402,"Projetado","Operacional"
"Bahia","estado","Nordeste","industria",2026,107988.00697936,52882.0450160896,203848.867521974,"Projetado","Operacional"
"Bahia","estado","Nordeste","industria",2027,128521.439130599,49005.0085116668,302716.228938786,"Projetado","Operacional"
"Bahia","estado","Nordeste","industria",2028,141562.027880603,41546.3347443866,419632.090059235,"Projetado","Exploratório"
"Bahia","estado","Nordeste","industria",2029,146717.080167988,32602.6699479545,553928.395228912,"Projetado","Exploratório"
"Bahia","estado","Nordeste","industria",2030,148618.933568536,24663.1135035741,721672.146405533,"Projetado","Exploratório"
"Bahia","estado","Nordeste","industria",2031,158208.719241846,19805.9908104013,981039.653407024,"Projetado","Exploratório"
"Bahia","estado","Nordeste","servicos",2002,22322.7157202507,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2003,25425.1859044029,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2004,28779.620182538,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2005,33157.9997786735,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2006,36028.1301769967,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2007,44026.5467655385,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2008,48470.9739086141,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2009,57017.2612051658,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2010,62199.7126927639,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2011,70147.0775977791,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2012,79329.5367446345,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2013,92134.2319859418,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2014,99338.7598838797,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2015,106058.085396952,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2016,111129.517795407,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2017,118105.040790804,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2018,126322.349821986,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2019,127392.284298246,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2020,122722.534183903,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2021,137724.665791318,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2022,154324.784108952,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2023,168263.86222337,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","servicos",2024,175162.135029755,147338.554693793,205365.974259546,"Projetado","Operacional"
"Bahia","estado","Nordeste","servicos",2025,181725.23292872,128457.584077472,249995.020106139,"Projetado","Operacional"
"Bahia","estado","Nordeste","servicos",2026,188398.42866441,111807.238428484,304348.077716792,"Projetado","Operacional"
"Bahia","estado","Nordeste","servicos",2027,196544.331038612,97829.2386705058,373155.581267268,"Projetado","Operacional"
"Bahia","estado","Nordeste","servicos",2028,200750.58693816,83721.1950747496,448322.967540963,"Projetado","Exploratório"
"Bahia","estado","Nordeste","servicos",2029,204747.696887778,71467.8185164892,538314.600323114,"Projetado","Exploratório"
"Bahia","estado","Nordeste","servicos",2030,205988.561184612,60114.2544831423,638162.106893608,"Projetado","Exploratório"
"Bahia","estado","Nordeste","servicos",2031,206230.785973717,50262.9687192452,753545.59533435,"Projetado","Exploratório"
"Brasil","brasil","Brasil","adm_publica",2002,209388.683999998,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2003,235655.842000001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2004,259678.619,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2005,295129.906000002,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2006,333619.786,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2007,377110.174000004,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2008,434222.688999999,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2009,487178.805999997,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2010,537845,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2011,598059,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2012,652101,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2013,746186.999999998,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2014,816808,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2015,885587,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2016,945121,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2017,1000975,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2018,1045385,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2019,1106091,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2020,1146900,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2021,1218956,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2022,1365839.64770635,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2023,1516273.18519886,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","adm_publica",2024,1656923.97704858,1521079.11578411,1798462.23753014,"Projetado","Operacional"
"Brasil","brasil","Brasil","adm_publica",2025,1810621.65612222,1524024.44929465,2135608.46142011,"Projetado","Operacional"
"Brasil","brasil","Brasil","adm_publica",2026,1978576.46278883,1525154.00355396,2538765.1482081,"Projetado","Operacional"
"Brasil","brasil","Brasil","adm_publica",2027,2162110.90034466,1524514.5252321,3021269.9845954,"Projetado","Operacional"
"Brasil","brasil","Brasil","adm_publica",2028,2362670.14861792,1522154.76503169,3599228.17505923,"Projetado","Exploratório"
"Brasil","brasil","Brasil","adm_publica",2029,2581833.44354833,1518125.48441797,4292099.8726036,"Projetado","Exploratório"
"Brasil","brasil","Brasil","adm_publica",2030,2821326.51234617,1512479.4101491,5123414.85452897,"Projetado","Exploratório"
"Brasil","brasil","Brasil","adm_publica",2031,3083035.16214733,1505271.14874806,6121642.51007657,"Projetado","Exploratório"
"Brasil","brasil","Brasil","agropecuaria",2002,81515.1989999995,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2003,105949.165000001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2004,110912.703,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2005,100957.547000001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2006,105294.011000001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2007,120151.715000001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2008,142051.181999999,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2009,149212.635,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2010,159932,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2011,190024,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2012,200695.000000001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2013,240290.000000001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2014,249975,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2015,258967,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2016,306655,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2017,302970.999999999,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2018,309611.000000001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2019,310714.000000001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2020,434620.999999999,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2021,591084.999999999,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2022,581342.823321559,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2023,659124.241087072,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","agropecuaria",2024,733781.093940655,503657.463455702,999609.627452348,"Projetado","Operacional"
"Brasil","brasil","Brasil","agropecuaria",2025,816894.085000913,384860.432273876,1515980.36527914,"Projetado","Operacional"
"Brasil","brasil","Brasil","agropecuaria",2026,909421.013460247,294083.902236938,2299093.97216889,"Projetado","Operacional"
"Brasil","brasil","Brasil","agropecuaria",2027,1012428.16530143,224718.714245515,3486742.45156691,"Projetado","Operacional"
"Brasil","brasil","Brasil","agropecuaria",2028,1127102.60124248,171714.602936937,5287897.3528141,"Projetado","Exploratório"
"Brasil","brasil","Brasil","agropecuaria",2029,1254765.83649699,131212.502455004,8019479.16013798,"Projetado","Exploratório"
"Brasil","brasil","Brasil","agropecuaria",2030,1396889.06999628,100263.579777225,12162120.7333094,"Projetado","Exploratório"
"Brasil","brasil","Brasil","agropecuaria",2031,1555110.13857584,76614.5392840073,18444736.602936,"Projetado","Exploratório"
"Brasil","brasil","Brasil","industria",2002,334907.569999992,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2003,396568.542999999,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2004,475863.217999992,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2005,524686.244000003,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2006,567281.405999994,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2007,629071.171000008,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2008,717907.186000007,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2009,729222.074999997,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2010,904158.000000002,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2011,1011034,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2012,1065682,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2013,1131626,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2014,1183094,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2015,1160787,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2016,1150720,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2017,1197800,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2018,1313210,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2019,1385804,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2020,1484337,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2021,1993799,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2022,2300127.47064025,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2023,2423313.27625148,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","industria",2024,2603621.78365058,2389765.07811683,2817478.48918432,"Projetado","Operacional"
"Brasil","brasil","Brasil","industria",2025,2824553.08726074,2379602.24189714,3307616.6303971,"Projetado","Operacional"
"Brasil","brasil","Brasil","industria",2026,3075030.961457,2377833.46117998,3896705.91637097,"Projetado","Operacional"
"Brasil","brasil","Brasil","industria",2027,3351788.58215937,2378953.05453054,4596290.4847695,"Projetado","Operacional"
"Brasil","brasil","Brasil","industria",2028,3654957.44183279,2381052.06683284,5423702.86127999,"Projetado","Exploratório"
"Brasil","brasil","Brasil","industria",2029,3986099.22267565,2383482.60044038,6400949.22996903,"Projetado","Exploratório"
"Brasil","brasil","Brasil","industria",2030,4347444.51860503,2386026.38570895,7554627.22344964,"Projetado","Exploratório"
"Brasil","brasil","Brasil","industria",2031,4741620.08372774,2388610.07616464,8916377.72850988,"Projetado","Exploratório"
"Brasil","brasil","Brasil","servicos",2002,644403.214029999,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2003,732543.684030001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2004,815527.583049997,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2005,922044.704999994,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2006,1043094.77500001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2007,1193195.22096999,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2008,1332296.65900001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2009,1484149.30598001,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2010,1700905,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2011,1921344,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2012,2175781,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2013,2435657,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2014,2722857,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2015,2850260,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2016,3017326,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2017,3170180,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2018,3342944,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2019,3554075,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2020,3529079,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2021,3910159,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2022,4489165.43650787,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2023,4959881.73636763,,,"Histórico","Histórico"
"Brasil","brasil","Brasil","servicos",2024,5403055.91765623,5106944.4501248,5699167.38518766,"Projetado","Operacional"
"Brasil","brasil","Brasil","servicos",2025,5838162.50727274,5079167.20522664,6648070.52460111,"Projetado","Operacional"
"Brasil","brasil","Brasil","servicos",2026,6289622.38650347,4925146.58825447,7877845.23263112,"Projetado","Operacional"
"Brasil","brasil","Brasil","servicos",2027,6756061.44122249,4664997.61885079,9462401.03363112,"Projetado","Operacional"
"Brasil","brasil","Brasil","servicos",2028,7235681.98516834,4320230.76713361,11505213.5791483,"Projetado","Exploratório"
"Brasil","brasil","Brasil","servicos",2029,7726421.76392446,3913925.91034074,14147862.2040961,"Projetado","Exploratório"
"Brasil","brasil","Brasil","servicos",2030,8225959.87654957,3469632.43959669,17583281.7982222,"Projetado","Exploratório"
"Brasil","brasil","Brasil","servicos",2031,8731727.01401499,3009968.97789819,22074938.684227,"Projetado","Exploratório"
"Ceará","estado","Nordeste","adm_publica",2002,5890.4245447971,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2003,6597.5410527102,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2004,7051.2907929042,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2005,8110.638270287,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2006,9528.7909925565,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2007,10388.2746667392,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2008,12853.1611637357,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2009,14634.3885314571,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2010,16430.3036195714,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2011,17960.2347746994,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2012,19039.2537216544,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2013,21711.3144425851,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2014,25097.7325803093,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2015,27124.0797697143,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2016,28422.5699005714,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2017,30810.3644041167,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2018,32445.8106199709,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2019,34322.0470281529,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2020,36177.2758151275,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2021,38425.2853648329,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2022,44171.152915313,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2023,50849.2085671635,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","adm_publica",2024,54895.3005133397,54895.3005133397,54895.3005133397,"Projetado","Operacional"
"Ceará","estado","Nordeste","adm_publica",2025,59300.4779262503,59300.4779262503,59300.4779262503,"Projetado","Operacional"
"Ceará","estado","Nordeste","adm_publica",2026,64266.8416203386,64266.8416203386,64266.8416203386,"Projetado","Operacional"
"Ceará","estado","Nordeste","adm_publica",2027,70365.9059118672,70365.9059118672,70365.9059118672,"Projetado","Operacional"
"Ceará","estado","Nordeste","adm_publica",2028,75732.6055191683,75732.6055191683,75732.6055191683,"Projetado","Exploratório"
"Ceará","estado","Nordeste","adm_publica",2029,81716.2791782517,81716.2791782517,81716.2791782517,"Projetado","Exploratório"
"Ceará","estado","Nordeste","adm_publica",2030,87325.7467257871,87325.7467257871,87325.7467257871,"Projetado","Exploratório"
"Ceará","estado","Nordeste","adm_publica",2031,93242.8539982653,93242.8539982653,93242.8539982653,"Projetado","Exploratório"
"Ceará","estado","Nordeste","agropecuaria",2002,1885.08129273881,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2003,2547.35136151751,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2004,2481.4487934817,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2005,2480.4868858798,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2006,3204.3008748201,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2007,2929.8355021044,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2008,4027.7563029252,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2009,3529.8434969144,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2010,3495.91133775879,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2011,5097.21279735093,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2012,3940.26541060519,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2013,4879.64542404657,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2014,5763.51192551404,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2015,5158.50608478949,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2016,5720.37224948898,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2017,7487.61790611574,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2018,7092.29639010312,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2019,7360.08794792469,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2020,9508.98203665959,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2021,10410.3516325526,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2022,10782.4469416041,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2023,12222.2108523217,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","agropecuaria",2024,14105.3762962819,6944.93695013565,23188.1449028614,"Projetado","Operacional"
"Ceará","estado","Nordeste","agropecuaria",2025,14816.3331498635,3520.90530624341,40607.0729200563,"Projetado","Operacional"
"Ceará","estado","Nordeste","agropecuaria",2026,15932.2884480198,1798.64065134987,73590.5459006822,"Projetado","Operacional"
"Ceará","estado","Nordeste","agropecuaria",2027,18055.2510629106,978.189277234468,139593.221690135,"Projetado","Operacional"
"Ceará","estado","Nordeste","agropecuaria",2028,19949.3491217524,515.866450048093,259138.234093872,"Projetado","Exploratório"
"Ceará","estado","Nordeste","agropecuaria",2029,21699.6542567754,266.676628987983,474976.479373007,"Projetado","Exploratório"
"Ceará","estado","Nordeste","agropecuaria",2030,23469.6235050554,137.123141654505,865480.310040636,"Projetado","Exploratório"
"Ceará","estado","Nordeste","agropecuaria",2031,25574.4257849615,71.186190694679,1586678.90133866,"Projetado","Exploratório"
"Ceará","estado","Nordeste","industria",2002,5671.62824901326,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2003,6092.23377983732,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2004,7459.18082799273,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2005,7745.46102580705,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2006,8799.84730432296,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2007,9522.24722532101,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2008,11363.2242934487,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2009,13104.6881894401,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2010,15177.8957460016,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2011,16668.3690813172,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2012,17811.6035464889,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2013,19347.582521889,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2014,21219.7788137743,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2015,22419.4593470685,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2016,23383.2283652622,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2017,22209.9373559559,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2018,24796.3344496511,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2019,24407.7272731363,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2020,25084.3424236643,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2021,34230.7129980009,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2022,35188.1902801267,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2023,37410.9721422373,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","industria",2024,38957.8920701374,30084.2128485727,48976.6646280632,"Projetado","Operacional"
"Ceará","estado","Nordeste","industria",2025,40525.0291705722,24160.7860944386,64060.1524841937,"Projetado","Operacional"
"Ceará","estado","Nordeste","industria",2026,42223.0582829115,19430.4521794966,83938.7607348533,"Projetado","Operacional"
"Ceará","estado","Nordeste","industria",2027,44372.5453285084,15757.7312009367,110956.57413283,"Projetado","Operacional"
"Ceará","estado","Nordeste","industria",2028,45763.0412544246,12538.3570023317,143965.106703959,"Projetado","Exploratório"
"Ceará","estado","Nordeste","industria",2029,47240.0030278522,9983.48127704407,186996.736341959,"Projetado","Exploratório"
"Ceará","estado","Nordeste","industria",2030,48217.1195366518,7858.13113044199,240206.877017918,"Projetado","Exploratório"
"Ceará","estado","Nordeste","industria",2031,49092.9616401228,6168.54002881152,307852.038973981,"Projetado","Exploratório"
"Ceará","estado","Nordeste","servicos",2002,11594.1245716134,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2003,13366.6372218691,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2004,15207.6796513558,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2005,17761.6665690616,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2006,18898.5750899073,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2007,21449.4577802409,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2008,24391.9000632722,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2009,27707.2882641279,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2010,34074.2688477911,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2011,38621.6003496437,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2012,43285.2740733982,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2013,48931.3554696949,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2014,58697.7673255736,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2015,59941.4247828819,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2016,64274.0327782825,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2017,69602.0964986601,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2018,72770.0814997206,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2019,77038.3754863012,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2020,75388.1961787962,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2021,83990.5413086651,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2022,95245.9613739212,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2023,104286.995661437,,,"Histórico","Histórico"
"Ceará","estado","Nordeste","servicos",2024,111140.367081764,101837.690343599,120443.043819928,"Projetado","Operacional"
"Ceará","estado","Nordeste","servicos",2025,117893.218318825,98190.2184735999,139393.052220065,"Projetado","Operacional"
"Ceará","estado","Nordeste","servicos",2026,124893.594076311,93785.0771484023,162200.717083119,"Projetado","Operacional"
