geo,geo_tipo,serie_tipo,macrossetor,atividade,variavel,modelo,parametros,mase_ponderado,mase_h1,mase_h2,mase_h3,fallback
Nordeste,regiao,Impostos,total,NA,log_impostos,ets,"ETS(M,Ad,N)",0.5755370155610916,0.45914326019360013,0.6573480384330828,0.7438048696718336,FALSE
Norte,regiao,Impostos,total,NA,log_impostos,rw,Random walk with drift,0.37941586463311366,0.29605700828687664,0.4583164197166497,0.4694621728734021,FALSE
Paraná,estado,Impostos,total,NA,log_impostos,theta,Theta,0.6400266528867444,0.5436791814903953,0.6739363331564735,0.8300308109730236,FALSE
Paraíba,estado,Impostos,total,NA,log_impostos,theta,Theta,0.5974785058972217,0.49249272565702895,0.6469682366550834,0.7857083603609111,FALSE
Pará,estado,Impostos,total,NA,log_impostos,rw,Random walk with drift,0.6748871538089537,0.5710433756544535,0.759939049517935,0.8069187556317321,FALSE
Pernambuco,estado,Impostos,total,NA,log_impostos,ets_amort,"ETS(M,Ad,N)",0.5322647615400846,0.5213350537396375,0.5232964065285226,0.5730415635585457,FALSE
Piauí,estado,Impostos,total,NA,log_impostos,ets_amort,"ETS(A,Ad,N)",0.4730009121888212,0.44379146970416616,0.5377666724197174,0.44887587805411444,FALSE
Rio Grande do Norte,estado,Impostos,total,NA,log_impostos,theta,Theta,0.5610767884484235,0.37368162530854776,0.6222342020011737,0.9378285759689874,FALSE
Rio Grande do Sul,estado,Impostos,total,NA,log_impostos,ets,"ETS(M,Ad,N)",0.6119886389101725,0.5448088365218454,0.6626826670452596,0.7038971026783594,FALSE
Rio de Janeiro,estado,Impostos,total,NA,log_impostos,ets,"ETS(M,Ad,N)",0.7803839905004668,0.8296755950553368,0.7636744343075045,0.68221931340273545,FALSE
Rondônia,estado,Impostos,total,NA,log_impostos,ssm,Local linear structural model,0.6421165501351457,0.5072484371162808,0.662698337802988,0.9484141511805444,FALSE
Roraima,estado,Impostos,total,NA,log_impostos,rw,Random walk with drift,0.6217245549676608,0.4528519982426679,0.7217603520901453,0.8938522510964161,FALSE
Santa Catarina,estado,Impostos,total,NA,log_impostos,rw,Random walk with drift,0.4788023931261066,0.4866001452047696,0.5483545229785306,0.35497981815081336,FALSE
Sergipe,estado,Impostos,total,NA,log_impostos,theta,Theta,0.9172057176712225,0.7484151153897599,1.0152608095753246,1.192099585518726,FALSE
Sudeste,regiao,Impostos,total,NA,log_impostos,ets_amort,"ETS(M,Ad,N)",0.881634897515518,0.6513289132699152,1.0723927678073684,1.1712630526917496,FALSE
Sul,regiao,Impostos,total,NA,log_impostos,ets_amort,"ETS(A,Ad,N)",0.6779201443261278,0.5327214791296017,0.7894829429811127,0.8735726093349662,FALSE
São Paulo,estado,Impostos,total,NA,log_impostos,rw,Random walk with drift,1.0051982086929172,0.9150020586894582,1.1745609287817262,0.9766445035683516,FALSE
Tocantins,estado,Impostos,total,NA,log_impostos,ets_amort,"ETS(M,Ad,N)",0.38755158879297347,0.32023664143365843,0.44747585736622414,0.46595255433138527,FALSE
Norte,regiao,Atividade,agropecuaria,agropecuaria,idx_volume,ets,"ETS(A,N,N)",0.6089294672269685,0.6331711870689272,0.5129969495466348,0.6922239441425724,FALSE
Norte,regiao,Atividade,agropecuaria,agropecuaria,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",1.2526119764373786,1.2980158757947944,1.3129486916032849,1.0485971552949795,FALSE
Norte,regiao,Atividade,industria,ind_extrativa,idx_volume,ets_amort,"ETS(A,Ad,N)",0.9986079808357005,1.106088074543586,1.1807782096212789,0.45665240338761953,FALSE
Norte,regiao,Atividade,industria,ind_extrativa,idx_preco,ets_amort,"ETS(A,Ad,N)",0.8478154204088757,0.7667434838885295,0.9761577017442347,0.8579818397067027,FALSE
Norte,regiao,Atividade,industria,ind_transformacao,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.33148498500039764,0.3078436959568012,0.3497816137437905,0.3631432644942993,FALSE
Norte,regiao,Atividade,industria,ind_transformacao,idx_preco,ets,"ETS(A,N,N)",0.8379807574912894,0.6989140698735199,0.8982125746253347,1.0952997508346454,FALSE
Norte,regiao,Atividade,industria,eletricidade_gas_agua,idx_volume,theta,Theta,0.6239050003901198,0.5597398044195793,0.6779178491654871,0.70329871715342,FALSE
Norte,regiao,Atividade,industria,eletricidade_gas_agua,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.4977726725448044,0.428382647768591,0.6389395557247456,0.459497409715426,FALSE
Norte,regiao,Atividade,industria,construcao,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.74270770822471,0.7601338692431961,0.7274205348761634,0.7220730657013146,FALSE
Norte,regiao,Atividade,industria,construcao,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.559184087325116,0.4254204863052937,0.5543128950008096,0.9008998783611315,FALSE
Norte,regiao,Atividade,servicos,comercio_veiculos,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.2891364376726979,0.23557363877760407,0.2848844758082661,0.42942137770708044,FALSE
Norte,regiao,Atividade,servicos,comercio_veiculos,idx_preco,theta,Theta,0.5543431934896714,0.46150947495299527,0.6010045781398364,0.7164354128561145,FALSE
Norte,regiao,Atividade,servicos,transporte_armazenagem,idx_volume,ets,"ETS(A,N,N)",0.855827508647319,0.7472747848071603,0.9384305674070034,1.0033047301081899,FALSE
Norte,regiao,Atividade,servicos,transporte_armazenagem,idx_preco,theta,Theta,0.573215161934757,0.2857130559455428,0.7461187383469884,1.0326150622894454,FALSE
Norte,regiao,Atividade,servicos,informacao_comunicacao,idx_volume,theta,Theta,0.5579425390057633,0.5087024819987347,0.6123412130708041,0.5994446704257737,FALSE
Norte,regiao,Atividade,servicos,informacao_comunicacao,idx_preco,ets,"ETS(A,N,N)",0.7942500849189728,0.803079507907727,0.7195857998976786,0.8841729549790285,FALSE
Norte,regiao,Atividade,servicos,financeiro_seguros,idx_volume,arima,"ARIMA(0,0,1) with non-zero mean",0.6567551701863378,0.771832503451469,0.19596285166187524,1.0602503148102034,FALSE
Norte,regiao,Atividade,servicos,financeiro_seguros,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.6208125015147892,0.3814764621662801,0.8377913707120894,0.8936842960901115,FALSE
Norte,regiao,Atividade,servicos,imobiliaria,idx_volume,ets,"ETS(M,N,N)",0.2641653399230709,0.3220808276918092,0.23457532125862426,0.16376164849789526,FALSE
Norte,regiao,Atividade,servicos,imobiliaria,idx_preco,ets,"ETS(M,N,N)",0.9123438389811658,0.9639233303342488,1.0264281360095997,0.612268665055807,FALSE
Norte,regiao,Atividade,adm_publica,adm_publica,idx_volume,ets_amort,"ETS(A,Ad,N)",1.761248519128174,1.5013054785018505,1.9072599942773465,2.192088907970224,FALSE
Norte,regiao,Atividade,adm_publica,adm_publica,idx_preco,theta,Theta,1.0588878030819622,0.91853107609746,1.1367956980437088,1.2929177781005983,FALSE
Norte,regiao,Atividade,servicos,outros_servicos,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",1.4491535608526833,1.2085731103974262,1.682609587284062,1.7004206473437586,FALSE
Norte,regiao,Atividade,servicos,outros_servicos,idx_preco,ssm,Local linear structural model,0.24945269701195877,0.22824558836712222,0.21786482077892083,0.349852282973607,FALSE
Rondônia,estado,Atividade,agropecuaria,agropecuaria,idx_volume,theta,Theta,0.509828959784036,0.45435889589133527,0.5684537591117734,0.5605669205241814,FALSE
Rondônia,estado,Atividade,agropecuaria,agropecuaria,idx_preco,ets,"ETS(A,N,N)",1.2370060930155586,1.3262553911767694,1.2051434081414463,1.0616768749237007,FALSE
Rondônia,estado,Atividade,industria,ind_extrativa,idx_volume,theta,Theta,1.1301037786724881,0.7944029623950993,1.3252386392766222,1.6766535284597588,FALSE
Rondônia,estado,Atividade,industria,ind_extrativa,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",1.0385440401539374,1.008946293120356,1.0418829351763061,1.1075300652043374,FALSE
Rondônia,estado,Atividade,industria,ind_transformacao,idx_volume,ets_amort,"ETS(M,Ad,N)",0.5486339058716868,0.7238707427306895,0.38521659155714566,0.35566778519599174,FALSE
Rondônia,estado,Atividade,industria,ind_transformacao,idx_preco,theta,Theta,0.5384504584568872,0.22440600977485636,0.7692648520297817,0.9773399898026228,FALSE
Rondônia,estado,Atividade,industria,eletricidade_gas_agua,idx_volume,ets,"ETS(A,N,N)",0.6892852936943173,0.5971388714238317,0.6564577714965102,0.9688926326672422,FALSE
Rondônia,estado,Atividade,industria,eletricidade_gas_agua,idx_preco,ets,"ETS(A,N,N)",0.44247637489538394,0.6059816643824164,0.33183405593008286,0.19967662962575453,FALSE
Rondônia,estado,Atividade,industria,construcao,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.2434746861006707,0.3151897459405752,0.20221663315983016,0.12607411591217033,FALSE
Rondônia,estado,Atividade,industria,construcao,idx_preco,arima,"ARIMA(0,0,1) with non-zero mean",0.45639743295340224,0.5014757094085184,0.4051231481184533,0.4206131690680353,FALSE
Rondônia,estado,Atividade,servicos,comercio_veiculos,idx_volume,ets,"ETS(M,N,N)",0.5441413216984873,0.5683807497490271,0.5032130324528116,0.5449351854406514,FALSE
Rondônia,estado,Atividade,servicos,comercio_veiculos,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.5317826464024596,0.49217643567947644,0.5529774425614514,0.5990059789714298,FALSE
Rondônia,estado,Atividade,servicos,transporte_armazenagem,idx_volume,ets,"ETS(A,N,N)",0.6561043751793615,0.584462987889563,0.6476816848248771,0.8478418789355843,FALSE
Rondônia,estado,Atividade,servicos,transporte_armazenagem,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.4941216574719145,0.432821053143026,0.6462005896142066,0.4192547700806977,FALSE
Rondônia,estado,Atividade,servicos,informacao_comunicacao,idx_volume,ets,"ETS(A,N,N)",0.5621658057793895,0.6277400216548186,0.48617169979391944,0.5122214250690218,FALSE
Rondônia,estado,Atividade,servicos,informacao_comunicacao,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.4355789949686637,0.38857676216232495,0.460709488483125,0.5153888367128187,FALSE
Rondônia,estado,Atividade,servicos,financeiro_seguros,idx_volume,arma,"ARIMA(1,0,0) with non-zero mean",0.8163615597318445,0.7072322901743325,0.792283800716794,1.1253013721482006,FALSE
Rondônia,estado,Atividade,servicos,financeiro_seguros,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.8134322086077255,0.5659936199747854,1.0806698413732145,1.0311722310418423,FALSE
Rondônia,estado,Atividade,servicos,imobiliaria,idx_volume,rw,Random walk with drift,0.3662702808519428,0.3592176965322492,0.3949526603741351,0.3408781723678882,FALSE
Rondônia,estado,Atividade,servicos,imobiliaria,idx_preco,ets,"ETS(A,N,N)",0.5344663152992468,0.6196799910361571,0.5377767626321736,0.3164664549575812,FALSE
Rondônia,estado,Atividade,adm_publica,adm_publica,idx_volume,ets_amort,"ETS(A,Ad,N)",0.9966395753786852,0.8895624529747961,1.0773770179713722,1.1432262174993777,FALSE
Rondônia,estado,Atividade,adm_publica,adm_publica,idx_preco,theta,Theta,0.7704857817873739,0.36536785099054653,1.1650919578361518,1.1913713447062755,FALSE
Rondônia,estado,Atividade,servicos,outros_servicos,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.884367565381365,1.8676110666971906,1.9996262710772301,1.7533707535480025,FALSE
Rondônia,estado,Atividade,servicos,outros_servicos,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.9298908324280962,0.8537935502524867,0.9449654792106865,1.0975220676932345,FALSE
Acre,estado,Atividade,agropecuaria,agropecuaria,idx_volume,rw,Random walk with drift,1.791719743521482,1.222362473441242,1.7878505733713543,3.220916673947274,FALSE
Acre,estado,Atividade,agropecuaria,agropecuaria,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",1.5922771062709193,1.5290182158334757,1.5220861717017453,1.8557107342182897,FALSE
Acre,estado,Atividade,industria,ind_extrativa,idx_volume,ets,"ETS(A,N,N)",1.19788258958673,1.5802645262905552,0.8821471189137478,0.7155309538366398,FALSE
Acre,estado,Atividade,industria,ind_extrativa,idx_preco,ets,"ETS(A,N,N)",0.7330302022603682,0.21402781503119833,0.20017800278356662,2.829814469548495,FALSE
Acre,estado,Atividade,industria,ind_transformacao,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.632272411568978,0.6729077514346559,0.6918672978702418,0.4412917324528873,FALSE
Acre,estado,Atividade,industria,ind_transformacao,idx_preco,ssm,Local linear structural model,0.41499880010124285,0.21909112010499857,0.5341425711708527,0.7260523434874389,FALSE
Acre,estado,Atividade,industria,eletricidade_gas_agua,idx_volume,theta,Theta,0.7657457276186257,0.7126178674608485,0.72530934500176,0.9592199519383668,FALSE
Acre,estado,Atividade,industria,eletricidade_gas_agua,idx_preco,theta,Theta,0.9716118127008263,0.835944842497979,1.271828101366163,0.8604548052099399,FALSE
Acre,estado,Atividade,industria,construcao,idx_volume,rw,Random walk with drift,0.4682837483662396,0.40121457112815373,0.5250150111098761,0.5508597973459993,FALSE
Acre,estado,Atividade,industria,construcao,idx_preco,ssm,Local linear structural model,0.500171695967358,0.3319238219833276,0.5666442341306589,0.8210825736824825,FALSE
Acre,estado,Atividade,servicos,comercio_veiculos,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.26256051254891805,0.2057749872370831,0.2917442656290298,0.3607486962083377,FALSE
Acre,estado,Atividade,servicos,comercio_veiculos,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.5095227707552061,0.5729239298960732,0.5086868208233698,0.352273797800793,FALSE
Acre,estado,Atividade,servicos,transporte_armazenagem,idx_volume,ets,"ETS(A,N,N)",0.5300970099419626,0.4812680594089128,0.5929956507992765,0.5578214249886162,FALSE
Acre,estado,Atividade,servicos,transporte_armazenagem,idx_preco,arima,"ARIMA(1,0,0) with non-zero mean",0.35587930718053606,0.25040467764847113,0.38918453471377423,0.5696080397108413,FALSE
Acre,estado,Atividade,servicos,informacao_comunicacao,idx_volume,ets,"ETS(M,N,N)",0.5545174494415137,0.6382917859920212,0.44320207175038423,0.5120546746019392,FALSE
Acre,estado,Atividade,servicos,informacao_comunicacao,idx_preco,rw,Random walk with drift,0.3122125738571784,0.19051859886612799,0.4511631584693163,0.40802163441659733,FALSE
Acre,estado,Atividade,servicos,financeiro_seguros,idx_volume,ets_amort,"ETS(M,Ad,N)",0.9913710975189486,1.3089800157865936,0.5789723588225096,0.8159469098944943,FALSE
Acre,estado,Atividade,servicos,financeiro_seguros,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",1.2230933766026202,1.1417599079838787,1.2732787741049232,1.3511489518960191,FALSE
Acre,estado,Atividade,servicos,imobiliaria,idx_volume,theta,Theta,0.6948941338652632,0.8497258025145812,0.5971826643611966,0.4543821664980684,FALSE
Acre,estado,Atividade,servicos,imobiliaria,idx_preco,ssm,Local linear structural model,0.5388216533297763,0.5655156866366996,0.3959151888957105,0.6864462667135665,FALSE
Acre,estado,Atividade,adm_publica,adm_publica,idx_volume,ets_amort,"ETS(A,Ad,N)",1.975607001323218,1.6398582720410004,2.044334219372751,2.7118879974544634,FALSE
Acre,estado,Atividade,adm_publica,adm_publica,idx_preco,ets_amort,"ETS(A,Ad,N)",1.009108079067057,0.717196652092518,1.138316693837319,1.545073724348011,FALSE
Acre,estado,Atividade,servicos,outros_servicos,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.08951948208872,0.9672955138861328,1.2346584332332295,1.177370975878424,FALSE
Acre,estado,Atividade,servicos,outros_servicos,idx_preco,ets_amort,"ETS(A,Ad,N)",0.28671148655583495,0.19393658919025375,0.3755249286302759,0.38542856685812643,FALSE
Amazonas,estado,Atividade,agropecuaria,agropecuaria,idx_volume,rw,Random walk with drift,0.29005854113580765,0.25158055957374903,0.31642616198167345,0.3467020637721557,FALSE
Amazonas,estado,Atividade,agropecuaria,agropecuaria,idx_preco,rw,Random walk with drift,0.42080685428803155,0.25912475753014214,0.3996665553018475,0.8567225446620311,FALSE
Amazonas,estado,Atividade,industria,ind_extrativa,idx_volume,arima,"ARIMA(0,0,1) with non-zero mean",0.5443429594674412,0.6619134531722367,0.47267013827020715,0.3579259570013034,FALSE
Amazonas,estado,Atividade,industria,ind_extrativa,idx_preco,ets,"ETS(A,N,N)",1.024972787078865,1.3029254431232495,0.731774880899039,0.7698880062376422,FALSE
Amazonas,estado,Atividade,industria,ind_transformacao,idx_volume,ets,"ETS(M,N,N)",0.3327030125922335,0.3843791759765841,0.29438478223615966,0.26098994966546774,FALSE
Amazonas,estado,Atividade,industria,ind_transformacao,idx_preco,ets,"ETS(M,N,N)",0.34622362916257454,0.24807690100522753,0.3983735188832827,0.51336561497488,FALSE
Amazonas,estado,Atividade,industria,eletricidade_gas_agua,idx_volume,ets,"ETS(A,N,N)",1.0867544687329436,0.8736237471134358,1.1553756000572284,1.5166495757952863,FALSE
Amazonas,estado,Atividade,industria,eletricidade_gas_agua,idx_preco,ets_amort,"ETS(M,Ad,N)",1.1311064862321232,0.8902906043938618,1.2705476732644274,1.52398441027932,FALSE
Amazonas,estado,Atividade,industria,construcao,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.7034555004850018,0.6567497523942809,0.7227694948931188,0.7912488790996286,FALSE
Amazonas,estado,Atividade,industria,construcao,idx_preco,arima,"ARIMA(2,0,0) with non-zero mean",0.594763692020316,0.6175388313151416,0.5572650743179821,0.5940737703367526,FALSE
Amazonas,estado,Atividade,servicos,comercio_veiculos,idx_volume,arima,"ARIMA(0,0,1) with non-zero mean",0.47029955864656164,0.4125152147318178,0.5084439953578036,0.5575437633665584,FALSE
Amazonas,estado,Atividade,servicos,comercio_veiculos,idx_preco,ets_amort,"ETS(M,Ad,N)",0.5564636178532985,0.47759436712838027,0.6085272072132448,0.6755413606256744,FALSE
Amazonas,estado,Atividade,servicos,transporte_armazenagem,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.1284482558546398,1.0869377694820093,1.1829020482876509,1.1505437831367,FALSE
Amazonas,estado,Atividade,servicos,transporte_armazenagem,idx_preco,ets,"ETS(A,N,N)",0.692097941526373,0.5002858731038913,0.7888643006260381,1.0264785739330797,FALSE
Amazonas,estado,Atividade,servicos,informacao_comunicacao,idx_volume,ets_amort,"ETS(M,Ad,N)",0.5145109808630477,0.47808298442706254,0.5655731620026754,0.5289877002435689,FALSE
Amazonas,estado,Atividade,servicos,informacao_comunicacao,idx_preco,ets,"ETS(A,N,N)",0.789450319076931,0.6723245777557793,0.8354835491436587,1.0132148272797186,FALSE
Amazonas,estado,Atividade,servicos,financeiro_seguros,idx_volume,arma,"ARIMA(0,0,1) with non-zero mean",0.5640130891661562,0.5272105902519547,0.5863762567616402,0.6224745850584343,FALSE
Amazonas,estado,Atividade,servicos,financeiro_seguros,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.6610577176196548,0.41860643234648603,0.9072240695685162,0.8979364028792849,FALSE
Amazonas,estado,Atividade,servicos,imobiliaria,idx_volume,ssm,Local linear structural model,0.1786379018168115,0.13981704848335313,0.12260285364564413,0.3597426074072085,FALSE
Amazonas,estado,Atividade,servicos,imobiliaria,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.8311235454192951,0.8562481786951003,0.9438115549469865,0.5992799479382455,FALSE
Amazonas,estado,Atividade,adm_publica,adm_publica,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",1.358729577536408,1.5067337337731714,1.211080569214672,1.210192699427104,FALSE
Amazonas,estado,Atividade,adm_publica,adm_publica,idx_preco,ets,"ETS(M,N,N)",0.4931372019561631,0.4722109809404252,0.49566616025573224,0.5416593170461543,FALSE
Amazonas,estado,Atividade,servicos,outros_servicos,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.2154318294893656,1.0574801881838174,1.4006339329235105,1.3325077776020187,FALSE
Amazonas,estado,Atividade,servicos,outros_servicos,idx_preco,theta,Theta,0.12206612738380929,0.11688850710625444,0.1043849337163789,0.161531968578842,FALSE
Roraima,estado,Atividade,agropecuaria,agropecuaria,idx_volume,theta,Theta,0.7111073915760031,0.6034243209497949,0.7343780277201403,0.9454091139253181,FALSE
Roraima,estado,Atividade,agropecuaria,agropecuaria,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.565271966480458,0.68342298423927,0.4250112798136311,0.4802854520836683,FALSE
Roraima,estado,Atividade,industria,ind_extrativa,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.28496549303760876,0.34119616161120436,0.23804790886938298,0.21476519785595835,FALSE
Roraima,estado,Atividade,industria,ind_extrativa,idx_preco,rw,Random walk with drift,0.16138817933695898,0.16745047291261161,0.13261084223797867,0.18939845104629793,FALSE
Roraima,estado,Atividade,industria,ind_transformacao,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.2970159278944935,1.0125945253554622,1.4159799384703924,1.8296234183782236,FALSE
Roraima,estado,Atividade,industria,ind_transformacao,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.5809766348473454,0.4973771580778849,0.6825127831795079,0.6376711042727528,FALSE
Roraima,estado,Atividade,industria,eletricidade_gas_agua,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.5445641086151565,0.4216331642671984,0.6174558383283886,0.7425538749152033,FALSE
Roraima,estado,Atividade,industria,eletricidade_gas_agua,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",1.02434566245223,1.0639708704352893,0.9652807661634402,1.0138799869277666,FALSE
Roraima,estado,Atividade,industria,construcao,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.5012082302503473,0.4659885433651468,0.5226401742797987,0.5571095314191715,FALSE
Roraima,estado,Atividade,industria,construcao,idx_preco,rw,Random walk with drift,0.37658570347911835,0.3349149466094668,0.3353518384366602,0.5426133932169344,FALSE
Roraima,estado,Atividade,servicos,comercio_veiculos,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.34359695428075737,0.25999722414707405,0.3426147380461649,0.5540696039668543,FALSE
Roraima,estado,Atividade,servicos,comercio_veiculos,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.3058029311972029,0.26045531528732896,0.2829922651632845,0.4533879700227654,FALSE
Roraima,estado,Atividade,servicos,transporte_armazenagem,idx_volume,ets,"ETS(M,N,N)",0.7453984258080912,0.6698626951100038,0.8353555384700029,0.799302083560442,FALSE
Roraima,estado,Atividade,servicos,transporte_armazenagem,idx_preco,arima,"ARIMA(2,0,0) with non-zero mean",0.4566750952717859,0.4453838546024955,0.5937802180329624,0.27924551280324705,FALSE
Roraima,estado,Atividade,servicos,informacao_comunicacao,idx_volume,ssm,Local linear structural model,0.8509689169741197,0.9311051528149802,0.743370787856778,0.812025521047981,FALSE
Roraima,estado,Atividade,servicos,informacao_comunicacao,idx_preco,arima,"ARIMA(0,0,1) with non-zero mean",0.4350730289354724,0.3396441577483873,0.37499903641169535,0.7637561956888506,FALSE
Roraima,estado,Atividade,servicos,financeiro_seguros,idx_volume,arma,"ARIMA(1,0,0) with non-zero mean",0.8355361062971387,0.8405442432542919,0.7802364149086664,0.9059653009869646,FALSE
Roraima,estado,Atividade,servicos,financeiro_seguros,idx_preco,theta,Theta,0.5503859690773781,0.589256169521629,0.5400221640206578,0.46875617555183174,FALSE
Roraima,estado,Atividade,servicos,imobiliaria,idx_volume,ets,"ETS(A,N,N)",0.4941295184290505,0.585036568616962,0.5089103406861213,0.24469065957366565,FALSE
Roraima,estado,Atividade,servicos,imobiliaria,idx_preco,arima,"ARIMA(1,0,0) with non-zero mean",0.5720534787762134,0.47905546771959007,0.6587970025106051,0.6744332208161841,FALSE
Roraima,estado,Atividade,adm_publica,adm_publica,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.6458283698006456,0.5753769340545506,0.6945643510235301,0.7488529873315566,FALSE
Roraima,estado,Atividade,adm_publica,adm_publica,idx_preco,ets,"ETS(A,N,N)",0.772776150635431,0.6026722995926782,0.8200773171212898,1.1270840285135248,FALSE
Roraima,estado,Atividade,servicos,outros_servicos,idx_volume,ets,"ETS(A,N,N)",0.8640717435520499,0.5538698823104666,1.1964464834995536,1.1410142867347524,FALSE
Roraima,estado,Atividade,servicos,outros_servicos,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.6634382248198718,0.5500615611174019,0.771173549946309,0.7852768963863905,FALSE
Pará,estado,Atividade,agropecuaria,agropecuaria,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.7797513985534271,0.8897743107582612,0.5976782254895152,0.7778038776372098,FALSE
Pará,estado,Atividade,agropecuaria,agropecuaria,idx_preco,ets,"ETS(M,N,N)",0.8497772794597785,0.8318022856512566,0.8283655562398677,0.9268323488109499,FALSE
Pará,estado,Atividade,industria,ind_extrativa,idx_volume,ets_amort,"ETS(A,Ad,N)",0.911453371030284,1.006970761936557,1.0500808767409104,0.46471863519866197,FALSE
Pará,estado,Atividade,industria,ind_extrativa,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.7930335108446112,0.7525347459630886,0.939381311838667,0.6747587215573341,FALSE
Pará,estado,Atividade,industria,ind_transformacao,idx_volume,arima,"ARIMA(1,1,0)",0.7073928847023385,0.9209856066448912,0.5147245328184268,0.4624136076718244,FALSE
Pará,estado,Atividade,industria,ind_transformacao,idx_preco,ets,"ETS(A,N,N)",1.1636874927499614,1.2563521831097535,1.1144159755263965,1.0059330426858288,FALSE
Pará,estado,Atividade,industria,eletricidade_gas_agua,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.42164541946091577,0.42253993364760534,0.3744491679328346,0.49020351128631356,FALSE
Pará,estado,Atividade,industria,eletricidade_gas_agua,idx_preco,ets,"ETS(A,N,N)",0.5883460990473067,0.5782783086957229,0.656843673635267,0.5107692130443258,FALSE
Pará,estado,Atividade,industria,construcao,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.4788901636219903,0.516143600289592,0.4199964692511201,0.4740971135092912,FALSE
Pará,estado,Atividade,industria,construcao,idx_preco,ssm,Local linear structural model,0.6247312641176205,0.530280628139775,0.5360753986348666,0.9938416522863652,FALSE
Pará,estado,Atividade,servicos,comercio_veiculos,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.5427293253217672,0.5456760296118858,0.4700524051699584,0.644377944824184,FALSE
Pará,estado,Atividade,servicos,comercio_veiculos,idx_preco,ets_amort,"ETS(M,Ad,N)",0.8016829002477345,0.8570121689515444,0.7614302754958083,0.7237386656160989,FALSE
Pará,estado,Atividade,servicos,transporte_armazenagem,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.6086134502371815,0.47881578926349755,0.7415527424186015,0.7336986643992615,FALSE
Pará,estado,Atividade,servicos,transporte_armazenagem,idx_preco,ets_amort,"ETS(M,Ad,N)",0.22464713001198366,0.09760723428831508,0.2592511571647785,0.4903408285919629,FALSE
Pará,estado,Atividade,servicos,informacao_comunicacao,idx_volume,ets_amort,"ETS(M,Ad,N)",0.4182042259238067,0.40900378991203434,0.3886146908898455,0.48558961850417925,FALSE
Pará,estado,Atividade,servicos,informacao_comunicacao,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.44228524699785526,0.45577732289044753,0.45782362962100603,0.3852474833316484,FALSE
Pará,estado,Atividade,servicos,financeiro_seguros,idx_volume,arma,"ARIMA(1,0,0) with non-zero mean",0.44531844787050134,0.4426477491051834,0.2521038732733442,0.7418170566795318,FALSE
Pará,estado,Atividade,servicos,financeiro_seguros,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.8613487795820697,0.6664757328956878,1.0593480738939016,1.0515324548302765,FALSE
